meta.tool	meta.resol	meta.sub	chr	start	end
example_caller	50000	sub0.5	chr21	19350001	19750000
example_caller	50000	sub1	chr21	19350001	19750000
example_caller	50000	sub0.0001	chr21	19550001	19900000
example_caller	50000	sub0.005	chr21	19650001	20900000
example_caller	50000	sub0.05	chr21	19700001	19900000
example_caller	50000	sub0.002	chr21	19750001	20050000
example_caller	50000	sub0.01	chr21	19750001	21300000
example_caller	50000	sub0.1	chr21	19750001	20600000
example_caller	50000	sub0.2	chr21	19750001	22350000
example_caller	50000	sub0.5	chr21	19750001	22350000
example_caller	50000	sub1	chr21	19750001	20600000
example_caller	50000	sub0.0002	chr21	19800001	21000000
example_caller	50000	sub0.02	chr21	19800001	22350000
example_caller	50000	sub0.05	chr21	19900001	22350000
example_caller	50000	sub0.0001	chr21	19950001	20450000
example_caller	50000	sub0.002	chr21	20050001	21200000
example_caller	50000	sub0.1	chr21	20600001	21500000
example_caller	50000	sub1	chr21	20600001	22350000
example_caller	50000	sub0.001	chr21	20900001	21250000
example_caller	50000	sub0.005	chr21	20900001	22000000
example_caller	50000	sub0.0001	chr21	21000001	22400000
example_caller	50000	sub0.0002	chr21	21050001	22700000
example_caller	50000	sub0.002	chr21	21200001	21650000
example_caller	50000	sub0.001	chr21	21250001	21800000
example_caller	50000	sub0.01	chr21	21300001	22650000
example_caller	50000	sub0.1	chr21	21500001	22350000
example_caller	50000	sub0.002	chr21	21650001	23100000
example_caller	50000	sub0.001	chr21	21800001	22150000
example_caller	50000	sub0.005	chr21	22000001	22300000
example_caller	50000	sub0.001	chr21	22150001	24000000
example_caller	50000	sub0.005	chr21	22300001	24250000
example_caller	50000	sub0.02	chr21	22350001	24250000
example_caller	50000	sub0.05	chr21	22350001	24200000
example_caller	50000	sub0.1	chr21	22350001	24200000
example_caller	50000	sub0.2	chr21	22350001	24200000
example_caller	50000	sub0.5	chr21	22350001	24200000
example_caller	50000	sub1	chr21	22350001	24200000
example_caller	50000	sub0.01	chr21	22650001	26750000
example_caller	50000	sub0.0002	chr21	22750001	23600000
example_caller	50000	sub0.0001	chr21	22900001	23400000
example_caller	50000	sub0.002	chr21	23100001	23450000
example_caller	50000	sub0.002	chr21	23450001	23900000
example_caller	50000	sub0.0001	chr21	23600001	24400000
example_caller	50000	sub0.0002	chr21	23650001	26750000
example_caller	50000	sub0.002	chr21	23900001	24200000
example_caller	50000	sub0.001	chr21	24000001	26950000
example_caller	50000	sub0.002	chr21	24200001	24700000
example_caller	50000	sub0.05	chr21	24200001	25050000
example_caller	50000	sub0.1	chr21	24200001	25050000
example_caller	50000	sub0.2	chr21	24200001	25050000
example_caller	50000	sub0.5	chr21	24200001	25050000
example_caller	50000	sub1	chr21	24200001	25050000
example_caller	50000	sub0.005	chr21	24250001	25400000
example_caller	50000	sub0.02	chr21	24250001	25500000
example_caller	50000	sub0.0001	chr21	24600001	26300000
example_caller	50000	sub0.002	chr21	24700001	25000000
example_caller	50000	sub0.002	chr21	25000001	26750000
example_caller	50000	sub0.05	chr21	25050001	25400000
example_caller	50000	sub0.1	chr21	25050001	25400000
example_caller	50000	sub0.2	chr21	25050001	25400000
example_caller	50000	sub0.5	chr21	25050001	25400000
example_caller	50000	sub1	chr21	25050001	25400000
example_caller	50000	sub0.005	chr21	25400001	26750000
example_caller	50000	sub0.05	chr21	25400001	26750000
example_caller	50000	sub0.1	chr21	25400001	25900000
example_caller	50000	sub0.2	chr21	25400001	26250000
example_caller	50000	sub0.5	chr21	25400001	25900000
example_caller	50000	sub1	chr21	25400001	25900000
example_caller	50000	sub0.02	chr21	25500001	25950000
example_caller	50000	sub0.1	chr21	25900001	26250000
example_caller	50000	sub0.5	chr21	25900001	26250000
example_caller	50000	sub1	chr21	25900001	26250000
example_caller	50000	sub0.02	chr21	25950001	26250000
example_caller	50000	sub0.02	chr21	26250001	26750000
example_caller	50000	sub0.1	chr21	26250001	26750000
example_caller	50000	sub0.2	chr21	26250001	26750000
example_caller	50000	sub0.5	chr21	26250001	26750000
example_caller	50000	sub1	chr21	26250001	26750000
example_caller	50000	sub0.0001	chr21	26350001	28100000
example_caller	50000	sub0.0002	chr21	26750001	27650000
example_caller	50000	sub0.0005	chr21	26750001	26950000
example_caller	50000	sub0.002	chr21	26750001	26950000
example_caller	50000	sub0.005	chr21	26750001	26950000
example_caller	50000	sub0.01	chr21	26750001	26950000
example_caller	50000	sub0.02	chr21	26750001	26950000
example_caller	50000	sub0.05	chr21	26750001	26950000
example_caller	50000	sub0.1	chr21	26750001	26950000
example_caller	50000	sub0.2	chr21	26750001	26950000
example_caller	50000	sub0.5	chr21	26750001	26950000
example_caller	50000	sub1	chr21	26750001	26950000
example_caller	50000	sub0.0005	chr21	26950001	27650000
example_caller	50000	sub0.001	chr21	26950001	27700000
example_caller	50000	sub0.002	chr21	26950001	27650000
example_caller	50000	sub0.005	chr21	26950001	27250000
example_caller	50000	sub0.01	chr21	26950001	27250000
example_caller	50000	sub0.02	chr21	26950001	27250000
example_caller	50000	sub0.05	chr21	26950001	27250000
example_caller	50000	sub0.1	chr21	26950001	27250000
example_caller	50000	sub0.2	chr21	26950001	27250000
example_caller	50000	sub0.5	chr21	26950001	27250000
example_caller	50000	sub1	chr21	26950001	27250000
example_caller	50000	sub0.005	chr21	27250001	27550000
example_caller	50000	sub0.01	chr21	27250001	27600000
example_caller	50000	sub0.02	chr21	27250001	27600000
example_caller	50000	sub0.05	chr21	27250001	27600000
example_caller	50000	sub0.1	chr21	27250001	27600000
example_caller	50000	sub0.2	chr21	27250001	27600000
example_caller	50000	sub0.5	chr21	27250001	27600000
example_caller	50000	sub1	chr21	27250001	27600000
example_caller	50000	sub0.005	chr21	27550001	28200000
example_caller	50000	sub0.01	chr21	27600001	28100000
example_caller	50000	sub0.02	chr21	27600001	28150000
example_caller	50000	sub0.05	chr21	27600001	28150000
example_caller	50000	sub0.1	chr21	27600001	28150000
example_caller	50000	sub0.2	chr21	27600001	28150000
example_caller	50000	sub0.5	chr21	27600001	28150000
example_caller	50000	sub1	chr21	27600001	28150000
example_caller	50000	sub0.0002	chr21	27650001	29300000
example_caller	50000	sub0.0005	chr21	27650001	30350000
example_caller	50000	sub0.002	chr21	27650001	28250000
example_caller	50000	sub0.001	chr21	27700001	28650000
example_caller	50000	sub0.01	chr21	28100001	30150000
example_caller	50000	sub0.0001	chr21	28150001	28550000
example_caller	50000	sub0.02	chr21	28150001	29300000
example_caller	50000	sub0.05	chr21	28150001	30250000
example_caller	50000	sub0.1	chr21	28150001	28950000
example_caller	50000	sub0.2	chr21	28150001	30200000
example_caller	50000	sub0.5	chr21	28150001	30250000
example_caller	50000	sub1	chr21	28150001	30250000
example_caller	50000	sub0.005	chr21	28200001	29050000
example_caller	50000	sub0.002	chr21	28250001	29000000
example_caller	50000	sub0.001	chr21	28650001	28900000
example_caller	50000	sub0.0001	chr21	28900001	29200000
example_caller	50000	sub0.001	chr21	28900001	30150000
example_caller	50000	sub0.1	chr21	28950001	30200000
example_caller	50000	sub0.002	chr21	29000001	29250000
example_caller	50000	sub0.005	chr21	29050001	29550000
example_caller	50000	sub0.002	chr21	29250001	29500000
example_caller	50000	sub0.02	chr21	29300001	30150000
example_caller	50000	sub0.0002	chr21	29450001	33000000
example_caller	50000	sub0.002	chr21	29500001	30150000
example_caller	50000	sub0.005	chr21	29550001	30000000
example_caller	50000	sub0.0001	chr21	29600001	31600000
example_caller	50000	sub0.005	chr21	30000001	30200000
example_caller	50000	sub0.001	chr21	30150001	30750000
example_caller	50000	sub0.002	chr21	30150001	30450000
example_caller	50000	sub0.02	chr21	30150001	30800000
example_caller	50000	sub0.1	chr21	30200001	30800000
example_caller	50000	sub0.2	chr21	30200001	30800000
example_caller	50000	sub0.05	chr21	30250001	30800000
example_caller	50000	sub0.5	chr21	30250001	30800000
example_caller	50000	sub1	chr21	30250001	30800000
example_caller	50000	sub0.0005	chr21	30350001	30800000
example_caller	50000	sub0.002	chr21	30450001	30850000
example_caller	50000	sub0.005	chr21	30450001	30800000
example_caller	50000	sub0.01	chr21	30450001	30800000
example_caller	50000	sub0.0005	chr21	30800001	32200000
example_caller	50000	sub0.005	chr21	30800001	31250000
example_caller	50000	sub0.01	chr21	30800001	31350000
example_caller	50000	sub0.02	chr21	30800001	31250000
example_caller	50000	sub0.05	chr21	30800001	31350000
example_caller	50000	sub0.1	chr21	30800001	31350000
example_caller	50000	sub0.2	chr21	30800001	31300000
example_caller	50000	sub0.5	chr21	30800001	31300000
example_caller	50000	sub1	chr21	30800001	31300000
example_caller	50000	sub0.001	chr21	30850001	30950000
example_caller	50000	sub0.002	chr21	30850001	31250000
example_caller	50000	sub0.001	chr21	30950001	31300000
example_caller	50000	sub0.002	chr21	31250001	31600000
example_caller	50000	sub0.005	chr21	31250001	31400000
example_caller	50000	sub0.02	chr21	31250001	32200000
example_caller	50000	sub0.001	chr21	31300001	31550000
example_caller	50000	sub0.2	chr21	31300001	32200000
example_caller	50000	sub0.5	chr21	31300001	32150000
example_caller	50000	sub1	chr21	31300001	32150000
example_caller	50000	sub0.01	chr21	31350001	32450000
example_caller	50000	sub0.05	chr21	31350001	32150000
example_caller	50000	sub0.1	chr21	31350001	32150000
example_caller	50000	sub0.005	chr21	31400001	32450000
example_caller	50000	sub0.001	chr21	31550001	32200000
example_caller	50000	sub0.002	chr21	31600001	33000000
example_caller	50000	sub0.0001	chr21	31650001	32150000
example_caller	50000	sub0.05	chr21	32150001	32450000
example_caller	50000	sub0.1	chr21	32150001	32450000
example_caller	50000	sub0.5	chr21	32150001	32450000
example_caller	50000	sub1	chr21	32150001	32450000
example_caller	50000	sub0.0001	chr21	32200001	32750000
example_caller	50000	sub0.0005	chr21	32200001	33050000
example_caller	50000	sub0.001	chr21	32200001	33000000
example_caller	50000	sub0.02	chr21	32200001	32450000
example_caller	50000	sub0.2	chr21	32200001	32450000
example_caller	50000	sub0.005	chr21	32450001	33000000
example_caller	50000	sub0.01	chr21	32450001	33000000
example_caller	50000	sub0.02	chr21	32450001	33000000
example_caller	50000	sub0.05	chr21	32450001	33000000
example_caller	50000	sub0.1	chr21	32450001	33000000
example_caller	50000	sub0.2	chr21	32450001	33000000
example_caller	50000	sub0.5	chr21	32450001	33000000
example_caller	50000	sub1	chr21	32450001	33000000
example_caller	50000	sub0.0001	chr21	32800001	37750000
example_caller	50000	sub0.0002	chr21	33000001	35300000
example_caller	50000	sub0.001	chr21	33000001	33300000
example_caller	50000	sub0.005	chr21	33000001	33200000
example_caller	50000	sub0.01	chr21	33000001	33650000
example_caller	50000	sub0.1	chr21	33000001	33650000
example_caller	50000	sub0.2	chr21	33000001	33650000
example_caller	50000	sub0.5	chr21	33000001	33650000
example_caller	50000	sub1	chr21	33000001	33650000
example_caller	50000	sub0.0005	chr21	33050001	33600000
example_caller	50000	sub0.002	chr21	33150001	33650000
example_caller	50000	sub0.02	chr21	33150001	33650000
example_caller	50000	sub0.05	chr21	33150001	33650000
example_caller	50000	sub0.005	chr21	33200001	33650000
example_caller	50000	sub0.001	chr21	33300001	33600000
example_caller	50000	sub0.0005	chr21	33600001	34550000
example_caller	50000	sub0.001	chr21	33600001	33700000
example_caller	50000	sub0.002	chr21	33650001	34000000
example_caller	50000	sub0.005	chr21	33650001	34000000
example_caller	50000	sub0.01	chr21	33650001	34000000
example_caller	50000	sub0.02	chr21	33650001	34000000
example_caller	50000	sub0.05	chr21	33650001	34000000
example_caller	50000	sub0.1	chr21	33650001	34000000
example_caller	50000	sub0.2	chr21	33650001	34000000
example_caller	50000	sub0.5	chr21	33650001	34000000
example_caller	50000	sub1	chr21	33650001	34000000
example_caller	50000	sub0.001	chr21	33700001	34000000
example_caller	50000	sub0.001	chr21	34000001	34150000
example_caller	50000	sub0.002	chr21	34000001	34550000
example_caller	50000	sub0.005	chr21	34000001	34200000
example_caller	50000	sub0.01	chr21	34000001	34200000
example_caller	50000	sub0.02	chr21	34000001	34200000
example_caller	50000	sub0.05	chr21	34000001	34200000
example_caller	50000	sub0.1	chr21	34000001	34200000
example_caller	50000	sub0.2	chr21	34000001	34200000
example_caller	50000	sub0.5	chr21	34000001	34200000
example_caller	50000	sub1	chr21	34000001	34200000
example_caller	50000	sub0.001	chr21	34150001	34550000
example_caller	50000	sub0.005	chr21	34200001	34550000
example_caller	50000	sub0.01	chr21	34200001	34550000
example_caller	50000	sub0.02	chr21	34200001	34550000
example_caller	50000	sub0.05	chr21	34200001	34550000
example_caller	50000	sub0.1	chr21	34200001	34550000
example_caller	50000	sub0.2	chr21	34200001	34550000
example_caller	50000	sub0.5	chr21	34200001	34550000
example_caller	50000	sub1	chr21	34200001	34550000
example_caller	50000	sub0.0005	chr21	34550001	34850000
example_caller	50000	sub0.001	chr21	34550001	34850000
example_caller	50000	sub0.002	chr21	34550001	35000000
example_caller	50000	sub0.005	chr21	34550001	35000000
example_caller	50000	sub0.01	chr21	34550001	34850000
example_caller	50000	sub0.02	chr21	34550001	34850000
example_caller	50000	sub0.05	chr21	34550001	34850000
example_caller	50000	sub0.1	chr21	34550001	34850000
example_caller	50000	sub0.2	chr21	34550001	34850000
example_caller	50000	sub0.5	chr21	34550001	34850000
example_caller	50000	sub1	chr21	34550001	34850000
example_caller	50000	sub0.0005	chr21	34850001	35000000
example_caller	50000	sub0.0005	chr21	35000001	35200000
example_caller	50000	sub0.001	chr21	35000001	35300000
example_caller	50000	sub0.002	chr21	35000001	35200000
example_caller	50000	sub0.005	chr21	35000001	35250000
example_caller	50000	sub0.01	chr21	35000001	35250000
example_caller	50000	sub0.02	chr21	35000001	35250000
example_caller	50000	sub0.05	chr21	35000001	35250000
example_caller	50000	sub0.1	chr21	35000001	35250000
example_caller	50000	sub0.2	chr21	35000001	35250000
example_caller	50000	sub0.5	chr21	35000001	35250000
example_caller	50000	sub1	chr21	35000001	35250000
example_caller	50000	sub0.0005	chr21	35200001	35750000
example_caller	50000	sub0.002	chr21	35200001	35700000
example_caller	50000	sub0.005	chr21	35250001	35750000
example_caller	50000	sub0.01	chr21	35250001	35750000
example_caller	50000	sub0.02	chr21	35250001	35750000
example_caller	50000	sub0.05	chr21	35250001	35750000
example_caller	50000	sub0.1	chr21	35250001	35750000
example_caller	50000	sub0.2	chr21	35250001	35750000
example_caller	50000	sub0.5	chr21	35250001	35750000
example_caller	50000	sub1	chr21	35250001	35750000
example_caller	50000	sub0.0002	chr21	35300001	35650000
example_caller	50000	sub0.001	chr21	35300001	35700000
example_caller	50000	sub0.0002	chr21	35650001	36050000
example_caller	50000	sub0.001	chr21	35700001	36050000
example_caller	50000	sub0.002	chr21	35700001	36050000
example_caller	50000	sub0.0005	chr21	35750001	36050000
example_caller	50000	sub0.005	chr21	35750001	36050000
example_caller	50000	sub0.01	chr21	35750001	36100000
example_caller	50000	sub0.02	chr21	35750001	36050000
example_caller	50000	sub0.05	chr21	35750001	36050000
example_caller	50000	sub0.1	chr21	35750001	36050000
example_caller	50000	sub0.2	chr21	35750001	36050000
example_caller	50000	sub0.5	chr21	35750001	36050000
example_caller	50000	sub1	chr21	35750001	36050000
example_caller	50000	sub0.0002	chr21	36050001	42950000
example_caller	50000	sub0.0005	chr21	36050001	36450000
example_caller	50000	sub0.001	chr21	36050001	36700000
example_caller	50000	sub0.002	chr21	36050001	36800000
example_caller	50000	sub0.005	chr21	36050001	36800000
example_caller	50000	sub0.02	chr21	36050001	36800000
example_caller	50000	sub0.05	chr21	36050001	36800000
example_caller	50000	sub0.1	chr21	36050001	36800000
example_caller	50000	sub0.2	chr21	36050001	36800000
example_caller	50000	sub0.5	chr21	36050001	36800000
example_caller	50000	sub1	chr21	36050001	36800000
example_caller	50000	sub0.01	chr21	36100001	36800000
example_caller	50000	sub0.0005	chr21	36450001	36550000
example_caller	50000	sub0.0005	chr21	36550001	36750000
example_caller	50000	sub0.001	chr21	36700001	37050000
example_caller	50000	sub0.0005	chr21	36750001	37450000
example_caller	50000	sub0.002	chr21	36800001	37400000
example_caller	50000	sub0.005	chr21	36800001	37400000
example_caller	50000	sub0.01	chr21	36800001	37400000
example_caller	50000	sub0.02	chr21	36800001	37400000
example_caller	50000	sub0.05	chr21	36800001	37400000
example_caller	50000	sub0.1	chr21	36800001	37400000
example_caller	50000	sub0.2	chr21	36800001	37400000
example_caller	50000	sub0.5	chr21	36800001	37400000
example_caller	50000	sub1	chr21	36800001	37400000
example_caller	50000	sub0.001	chr21	37050001	37400000
example_caller	50000	sub0.001	chr21	37400001	37800000
example_caller	50000	sub0.005	chr21	37400001	37800000
example_caller	50000	sub0.01	chr21	37400001	37800000
example_caller	50000	sub0.02	chr21	37400001	37800000
example_caller	50000	sub0.05	chr21	37400001	37800000
example_caller	50000	sub0.1	chr21	37400001	37800000
example_caller	50000	sub0.2	chr21	37400001	37800000
example_caller	50000	sub0.5	chr21	37400001	37800000
example_caller	50000	sub1	chr21	37400001	37800000
example_caller	50000	sub0.0005	chr21	37450001	37800000
example_caller	50000	sub0.002	chr21	37500001	37750000
example_caller	50000	sub0.002	chr21	37750001	38350000
example_caller	50000	sub0.0001	chr21	37800001	41700000
example_caller	50000	sub0.0005	chr21	37800001	38350000
example_caller	50000	sub0.001	chr21	37800001	38100000
example_caller	50000	sub0.005	chr21	37800001	38300000
example_caller	50000	sub0.01	chr21	37800001	38350000
example_caller	50000	sub0.02	chr21	37800001	38300000
example_caller	50000	sub0.05	chr21	37800001	38300000
example_caller	50000	sub0.1	chr21	37800001	38300000
example_caller	50000	sub0.2	chr21	37800001	38300000
example_caller	50000	sub0.5	chr21	37800001	38300000
example_caller	50000	sub1	chr21	37800001	38300000
example_caller	50000	sub0.001	chr21	38100001	38350000
example_caller	50000	sub0.005	chr21	38300001	39050000
example_caller	50000	sub0.02	chr21	38300001	39050000
example_caller	50000	sub0.05	chr21	38300001	39050000
example_caller	50000	sub0.1	chr21	38300001	39050000
example_caller	50000	sub0.2	chr21	38300001	39050000
example_caller	50000	sub0.5	chr21	38300001	39050000
example_caller	50000	sub1	chr21	38300001	39050000
example_caller	50000	sub0.0005	chr21	38350001	39450000
example_caller	50000	sub0.002	chr21	38350001	38850000
example_caller	50000	sub0.01	chr21	38350001	39050000
example_caller	50000	sub0.001	chr21	38450001	38900000
example_caller	50000	sub0.002	chr21	38850001	39050000
example_caller	50000	sub0.001	chr21	38900001	39050000
example_caller	50000	sub0.002	chr21	39050001	39500000
example_caller	50000	sub0.005	chr21	39050001	39500000
example_caller	50000	sub0.01	chr21	39050001	39500000
example_caller	50000	sub0.02	chr21	39050001	39500000
example_caller	50000	sub0.05	chr21	39050001	39500000
example_caller	50000	sub0.1	chr21	39050001	39500000
example_caller	50000	sub0.2	chr21	39050001	39500000
example_caller	50000	sub0.5	chr21	39050001	39500000
example_caller	50000	sub1	chr21	39050001	39500000
example_caller	50000	sub0.001	chr21	39150001	39500000
example_caller	50000	sub0.0005	chr21	39450001	39750000
example_caller	50000	sub0.001	chr21	39500001	39900000
example_caller	50000	sub0.002	chr21	39500001	39750000
example_caller	50000	sub0.005	chr21	39500001	39800000
example_caller	50000	sub0.01	chr21	39500001	39800000
example_caller	50000	sub0.02	chr21	39500001	39850000
example_caller	50000	sub0.05	chr21	39500001	39800000
example_caller	50000	sub0.1	chr21	39500001	39800000
example_caller	50000	sub0.2	chr21	39500001	39800000
example_caller	50000	sub0.5	chr21	39500001	39800000
example_caller	50000	sub1	chr21	39500001	39800000
example_caller	50000	sub0.0005	chr21	39750001	40000000
example_caller	50000	sub0.002	chr21	39750001	40550000
example_caller	50000	sub0.005	chr21	39800001	40550000
example_caller	50000	sub0.01	chr21	39800001	40500000
example_caller	50000	sub0.05	chr21	39800001	40500000
example_caller	50000	sub0.1	chr21	39800001	40500000
example_caller	50000	sub0.2	chr21	39800001	40500000
example_caller	50000	sub0.5	chr21	39800001	40500000
example_caller	50000	sub1	chr21	39800001	40500000
example_caller	50000	sub0.02	chr21	39850001	40500000
example_caller	50000	sub0.001	chr21	39900001	40500000
example_caller	50000	sub0.0005	chr21	40000001	40550000
example_caller	50000	sub0.001	chr21	40500001	40900000
example_caller	50000	sub0.01	chr21	40500001	40850000
example_caller	50000	sub0.02	chr21	40500001	40850000
example_caller	50000	sub0.05	chr21	40500001	40850000
example_caller	50000	sub0.1	chr21	40500001	40850000
example_caller	50000	sub0.2	chr21	40500001	40850000
example_caller	50000	sub0.5	chr21	40500001	40850000
example_caller	50000	sub1	chr21	40500001	40850000
example_caller	50000	sub0.0005	chr21	40550001	40850000
example_caller	50000	sub0.002	chr21	40550001	40850000
example_caller	50000	sub0.005	chr21	40550001	40850000
example_caller	50000	sub0.0005	chr21	40850001	42950000
example_caller	50000	sub0.002	chr21	40850001	42550000
example_caller	50000	sub0.005	chr21	40850001	42550000
example_caller	50000	sub0.01	chr21	40850001	42500000
example_caller	50000	sub0.02	chr21	40850001	41200000
example_caller	50000	sub0.05	chr21	40850001	42500000
example_caller	50000	sub0.1	chr21	40850001	42500000
example_caller	50000	sub0.2	chr21	40850001	42500000
example_caller	50000	sub0.5	chr21	40850001	42500000
example_caller	50000	sub1	chr21	40850001	42500000
example_caller	50000	sub0.001	chr21	40900001	41400000
example_caller	50000	sub0.02	chr21	41200001	42500000
example_caller	50000	sub0.001	chr21	41400001	42100000
example_caller	50000	sub0.0001	chr21	41750001	44700000
example_caller	50000	sub0.001	chr21	42100001	42550000
example_caller	50000	sub0.01	chr21	42500001	43200000
example_caller	50000	sub0.02	chr21	42500001	43200000
example_caller	50000	sub0.05	chr21	42500001	43200000
example_caller	50000	sub0.1	chr21	42500001	43200000
example_caller	50000	sub0.2	chr21	42500001	43200000
example_caller	50000	sub0.5	chr21	42500001	43200000
example_caller	50000	sub1	chr21	42500001	43200000
example_caller	50000	sub0.001	chr21	42550001	43200000
example_caller	50000	sub0.002	chr21	42550001	43200000
example_caller	50000	sub0.005	chr21	42550001	43200000
example_caller	50000	sub0.0005	chr21	42950001	43550000
example_caller	50000	sub0.0002	chr21	43000001	43500000
example_caller	50000	sub0.001	chr21	43200001	43550000
example_caller	50000	sub0.002	chr21	43200001	43550000
example_caller	50000	sub0.005	chr21	43200001	43550000
example_caller	50000	sub0.01	chr21	43200001	43550000
example_caller	50000	sub0.02	chr21	43200001	43550000
example_caller	50000	sub0.05	chr21	43200001	43550000
example_caller	50000	sub0.1	chr21	43200001	43550000
example_caller	50000	sub0.2	chr21	43200001	43550000
example_caller	50000	sub0.5	chr21	43200001	43550000
example_caller	50000	sub1	chr21	43200001	43550000
example_caller	50000	sub0.0002	chr21	43500001	44300000
example_caller	50000	sub0.0005	chr21	43550001	44000000
example_caller	50000	sub0.001	chr21	43550001	44000000
example_caller	50000	sub0.002	chr21	43550001	44000000
example_caller	50000	sub0.005	chr21	43550001	44000000
example_caller	50000	sub0.01	chr21	43550001	44000000
example_caller	50000	sub0.02	chr21	43550001	44000000
example_caller	50000	sub0.05	chr21	43550001	44000000
example_caller	50000	sub0.1	chr21	43550001	44000000
example_caller	50000	sub0.2	chr21	43550001	44000000
example_caller	50000	sub0.5	chr21	43550001	44000000
example_caller	50000	sub1	chr21	43550001	44000000
example_caller	50000	sub0.0005	chr21	44000001	44300000
example_caller	50000	sub0.001	chr21	44000001	44300000
example_caller	50000	sub0.002	chr21	44000001	44300000
example_caller	50000	sub0.005	chr21	44000001	44300000
example_caller	50000	sub0.01	chr21	44000001	44300000
example_caller	50000	sub0.02	chr21	44000001	44300000
example_caller	50000	sub0.05	chr21	44000001	44300000
example_caller	50000	sub0.1	chr21	44000001	44300000
example_caller	50000	sub0.2	chr21	44000001	44300000
example_caller	50000	sub0.5	chr21	44000001	44300000
example_caller	50000	sub1	chr21	44000001	44300000
example_caller	50000	sub0.0002	chr21	44300001	44700000
example_caller	50000	sub0.0005	chr21	44300001	44700000
example_caller	50000	sub0.001	chr21	44300001	44550000
example_caller	50000	sub0.002	chr21	44300001	44600000
example_caller	50000	sub0.005	chr21	44300001	44650000
example_caller	50000	sub0.01	chr21	44300001	44700000
example_caller	50000	sub0.02	chr21	44300001	44600000
example_caller	50000	sub0.05	chr21	44300001	44600000
example_caller	50000	sub0.1	chr21	44300001	44600000
example_caller	50000	sub0.2	chr21	44300001	44600000
example_caller	50000	sub0.5	chr21	44300001	44550000
example_caller	50000	sub1	chr21	44300001	44550000
example_caller	50000	sub0.001	chr21	44550001	44650000
example_caller	50000	sub0.5	chr21	44550001	44700000
example_caller	50000	sub1	chr21	44550001	44700000
example_caller	50000	sub0.002	chr21	44600001	44700000
example_caller	50000	sub0.02	chr21	44600001	44700000
example_caller	50000	sub0.05	chr21	44600001	44650000
example_caller	50000	sub0.1	chr21	44600001	44650000
example_caller	50000	sub0.2	chr21	44600001	44650000
example_caller	50000	sub0.0001	chr21	44700001	48100000
example_caller	50000	sub0.0002	chr21	44700001	48100000
example_caller	50000	sub0.0005	chr21	44700001	45100000
example_caller	50000	sub0.001	chr21	44700001	45100000
example_caller	50000	sub0.002	chr21	44700001	45100000
example_caller	50000	sub0.005	chr21	44700001	45100000
example_caller	50000	sub0.01	chr21	44700001	45100000
example_caller	50000	sub0.02	chr21	44700001	45100000
example_caller	50000	sub0.05	chr21	44700001	45100000
example_caller	50000	sub0.1	chr21	44700001	45100000
example_caller	50000	sub0.2	chr21	44700001	45100000
example_caller	50000	sub0.5	chr21	44700001	45100000
example_caller	50000	sub1	chr21	44700001	45100000
example_caller	50000	sub0.0005	chr21	45100001	45550000
example_caller	50000	sub0.001	chr21	45100001	45450000
example_caller	50000	sub0.002	chr21	45100001	45450000
example_caller	50000	sub0.005	chr21	45100001	45500000
example_caller	50000	sub0.01	chr21	45100001	45500000
example_caller	50000	sub0.02	chr21	45100001	45500000
example_caller	50000	sub0.05	chr21	45100001	45500000
example_caller	50000	sub0.1	chr21	45100001	45500000
example_caller	50000	sub0.2	chr21	45100001	45500000
example_caller	50000	sub0.5	chr21	45100001	45500000
example_caller	50000	sub1	chr21	45100001	45500000
example_caller	50000	sub0.001	chr21	45450001	45800000
example_caller	50000	sub0.002	chr21	45450001	45750000
example_caller	50000	sub0.005	chr21	45500001	45800000
example_caller	50000	sub0.01	chr21	45500001	45750000
example_caller	50000	sub0.02	chr21	45500001	45750000
example_caller	50000	sub0.05	chr21	45500001	45750000
example_caller	50000	sub0.1	chr21	45500001	45750000
example_caller	50000	sub0.2	chr21	45500001	45750000
example_caller	50000	sub0.5	chr21	45500001	45750000
example_caller	50000	sub1	chr21	45500001	45750000
example_caller	50000	sub0.0005	chr21	45550001	45750000
example_caller	50000	sub0.0005	chr21	45750001	47350000
example_caller	50000	sub0.002	chr21	45750001	46200000
example_caller	50000	sub0.01	chr21	45750001	46200000
example_caller	50000	sub0.02	chr21	45750001	46200000
example_caller	50000	sub0.05	chr21	45750001	46200000
example_caller	50000	sub0.1	chr21	45750001	46200000
example_caller	50000	sub0.2	chr21	45750001	46200000
example_caller	50000	sub0.5	chr21	45750001	46200000
example_caller	50000	sub1	chr21	45750001	46200000
example_caller	50000	sub0.001	chr21	45800001	46600000
example_caller	50000	sub0.005	chr21	45800001	46250000
example_caller	50000	sub0.002	chr21	46200001	46850000
example_caller	50000	sub0.01	chr21	46200001	46900000
example_caller	50000	sub0.02	chr21	46200001	46900000
example_caller	50000	sub0.05	chr21	46200001	46900000
example_caller	50000	sub0.1	chr21	46200001	46900000
example_caller	50000	sub0.2	chr21	46200001	46900000
example_caller	50000	sub0.5	chr21	46200001	46900000
example_caller	50000	sub1	chr21	46200001	46900000
example_caller	50000	sub0.005	chr21	46250001	46900000
example_caller	50000	sub0.001	chr21	46600001	46900000
example_caller	50000	sub0.002	chr21	46850001	47300000
example_caller	50000	sub0.001	chr21	46900001	47300000
example_caller	50000	sub0.005	chr21	46900001	47350000
